good_bad_flag,pct_ontime,total_ontime,max_active_of_loans,max_approval_duration,bank_name_clients,max_age_at_loan,avg_age_at_loan,employment_status,bank_account_type,total_num_of_loans,termdays
Bad,40,2,5,1.003888889,UBA,32,31.6,Unknown,Savings,15,15
Good,100,5,5,1.003333333,UBA,26,26.3,Permanent,Savings,15,30
Good,60,3,5,1.018888889,Stanbic IBTC,31,30.4,Permanent,Savings,15,30
Good,80,4,5,1.003888889,Access Bank,42,41.4,Permanent,Savings,15,30
Good,100,5,5,1.004722222,FCMB,39,38.8,Unknown,Savings,15,30
Good,100,5,5,1.005277778,GT Bank,32,32.2,Permanent,Savings,15,15
Good,80,4,5,1.004166667,First Bank,54,54,Permanent,Other,15,30
Bad,40,2,5,1.003333333,GT Bank,35,34.4,Unknown,Savings,15,30
Good,40,2,5,1.004166667,FCMB,38,37.7,Permanent,Savings,15,30
Good,60,3,5,1.009722222,GT Bank,31,30.5,Permanent,Savings,15,15
Good,100,5,5,1.004166667,First Bank,42,42.2,Unknown,Savings,15,30
Good,60,3,5,1.019722222,UBA,36,35.9,Permanent,Other,15,30
Bad,60,3,5,1.018333333,Skye Bank,38,38,Permanent,Savings,15,30
Good,60,3,5,1.006666667,Access Bank,39,39,Unknown,Savings,15,30
Good,80,4,5,1.003611111,UBA,26,25.6,Permanent,Savings,15,30
Good,100,5,5,1.018055556,Access Bank,42,41.9,Permanent,Savings,15,30
Good,60,3,5,1.018611111,GT Bank,37,37.1,Permanent,Savings,15,30
Good,100,5,5,1.003333333,GT Bank,27,26.8,Permanent,Savings,15,15
Good,100,5,5,1.002222222,FCMB,42,41.9,Unknown,Savings,15,15
Good,100,5,5,1.003611111,GT Bank,39,39.2,Unknown,Savings,15,30
Good,80,4,5,1.003611111,UBA,37,36.9,Unknown,Savings,15,15
Good,80,4,5,1.018888889,Zenith Bank,32,31.9,Permanent,Savings,15,30
Good,100,5,5,1.02,GT Bank,30,29.4,Unknown,Savings,15,30
Good,80,4,5,1.019722222,Diamond Bank,28,28,Unknown,Savings,15,15
Good,60,3,5,1.018333333,UBA,37,36.8,Unknown,Savings,15,30
Bad,40,2,5,1.018333333,UBA,25,24.5,Student,Savings,15,30
Bad,80,4,5,1.005277778,GT Bank,29,28.6,Permanent,Savings,15,30
Good,100,5,5,1.019166667,Fidelity Bank,47,47.2,Unknown,Savings,15,30
Good,100,5,5,1.102777778,FCMB,32,32.1,Permanent,Savings,15,30
Good,100,5,5,1.427777778,First Bank,33,32.5,Permanent,Savings,15,30
Good,60,3,5,1.019444444,Fidelity Bank,34,34.1,Permanent,Savings,15,30
Good,60,3,5,1.695555556,Heritage Bank,36,35.7,Permanent,Savings,15,30
Good,60,3,5,1.978611111,GT Bank,27,27.2,Permanent,Savings,15,30
Good,80,4,5,1.018611111,Access Bank,25,24.8,Unknown,Savings,15,30
Good,80,4,5,1.003055556,Access Bank,29,28.9,Permanent,Savings,15,30
Good,80,4,5,1.003888889,UBA,33,32.9,Permanent,Savings,15,30
Good,100,5,5,1.248055556,GT Bank,33,32.6,Permanent,Savings,15,15
Good,100,5,5,1.02,Access Bank,39,38.7,Unknown,Savings,15,30
Good,100,5,5,1.018888889,GT Bank,38,38.1,Permanent,Savings,15,30
Good,40,2,5,1.019722222,Stanbic IBTC,27,26.6,Permanent,Savings,15,15
Good,100,5,5,1.005,First Bank,39,38.4,Permanent,Savings,15,30
Good,80,4,5,1.02,UBA,33,33.2,Permanent,Savings,15,15
Good,100,5,5,1.019444444,First Bank,31,31.2,Permanent,Savings,15,30
Good,80,4,5,1.019444444,EcoBank,52,51.4,Unknown,Savings,15,30
Good,80,4,5,1.004166667,GT Bank,36,36.3,Permanent,Savings,15,30
Good,80,4,5,1.018611111,Stanbic IBTC,26,26,Permanent,Savings,15,15
Good,60,3,5,1.018333333,Sterling Bank,34,34.2,Permanent,Savings,15,30
Good,80,4,5,1.002777778,GT Bank,48,47.3,Permanent,Savings,15,30
Good,100,5,5,1.003333333,GT Bank,31,31.2,Permanent,Savings,15,30
Good,60,3,5,1.019166667,UBA,22,22.2,Permanent,Savings,15,15
Good,100,5,5,1.010833333,UBA,35,35.3,Permanent,Savings,15,30
Bad,40,2,5,1.003333333,GT Bank,25,24.1,Permanent,Other,15,30
Good,80,4,5,1.003888889,UBA,24,23.5,Student,Other,15,15
Good,80,4,5,1.004166667,Diamond Bank,36,35.7,Self-Employed,Other,15,30
Good,100,5,5,1.018888889,Sterling Bank,33,32.8,Permanent,Savings,15,30
Good,60,3,5,1.003333333,GT Bank,38,37.9,Permanent,Savings,15,30
Good,20,1,5,1.003333333,Stanbic IBTC,30,30.1,Permanent,Other,15,30
Good,60,3,5,1.003333333,GT Bank,31,30.9,Student,Other,15,30
Bad,40,2,5,1.003333333,First Bank,22,21.8,Permanent,Savings,15,30
Good,80,4,5,1.011944444,UBA,34,34.2,Permanent,Savings,15,30
Bad,20,1,5,1.018611111,GT Bank,24,23.6,Permanent,Savings,15,30
Good,80,4,5,1.018333333,GT Bank,30,30.2,Self-Employed,Other,15,15
Good,40,2,5,1.018888889,UBA,37,36.4,Permanent,Savings,15,30
Good,100,5,5,1.003611111,GT Bank,30,30.1,Self-Employed,Other,15,30
Good,80,4,5,1.018888889,Diamond Bank,27,26.5,Permanent,Other,15,30
Good,60,3,5,3.219722222,GT Bank,37,36.6,Self-Employed,Other,15,15
Good,40,2,5,29.8775,GT Bank,45,44.8,Permanent,Other,15,30
Bad,40,2,5,1.004166667,UBA,30,29.6,Unknown,Savings,15,30
Good,20,1,5,1.018611111,Zenith Bank,25,24.5,Permanent,Other,15,15
Good,80,4,5,1.004444444,GT Bank,28,27.9,Permanent,Savings,15,15
Good,60,3,5,1.019444444,UBA,40,39.7,Permanent,Savings,15,30
Good,80,4,5,1.002222222,UBA,40,39.5,Permanent,Savings,15,15
Good,80,4,5,8.610277778,Diamond Bank,29,28.2,Permanent,Other,11,15
Good,80,4,5,1.018611111,GT Bank,38,37.5,Permanent,Savings,15,30
Good,80,4,5,1.02,Access Bank,52,52.1,Permanent,Other,15,30
Bad,0,0,5,1.011388889,GT Bank,41,41,Unknown,Savings,15,15
Good,80,4,5,1.004166667,GT Bank,29,28.6,Permanent,Savings,15,30
Good,100,5,5,1.02,GT Bank,31,31.3,Permanent,Savings,15,30
Good,80,4,5,1.018611111,UBA,29,28.9,Permanent,Savings,15,30
Good,20,1,5,1.019166667,GT Bank,29,28.6,Permanent,Savings,15,15
Good,80,4,5,1.019444444,Zenith Bank,38,37.8,Permanent,Savings,15,30
Good,80,4,5,1.02,GT Bank,38,37.4,Permanent,Savings,15,30
Good,60,3,5,1.018333333,First Bank,25,24.6,Permanent,Savings,15,15
Good,40,2,5,1.004166667,Fidelity Bank,37,37.1,Permanent,Savings,15,30
Bad,60,3,5,1.02,GT Bank,36,35.6,Permanent,Savings,15,30
Good,40,2,5,1.003611111,First Bank,35,34.4,Unknown,Savings,15,30
Bad,80,4,5,1.003611111,Sterling Bank,43,43.3,Unknown,Savings,15,15
Good,100,5,5,1.003333333,Skye Bank,35,35,Permanent,Savings,15,15
Good,60,3,5,1.005,UBA,24,23.6,Permanent,Other,15,30
Good,80,4,5,1.020277778,Zenith Bank,30,29.2,Self-Employed,Other,15,30
Good,100,5,5,1.018888889,GT Bank,31,30.7,Unknown,Savings,15,30
Good,60,3,5,1.02,Zenith Bank,28,28.1,Permanent,Savings,15,30
Good,80,4,5,1.019444444,GT Bank,30,29.6,Permanent,Savings,15,30
Bad,80,4,5,1.020555556,GT Bank,32,31.4,Unknown,Savings,15,15
Good,100,5,5,1.019722222,First Bank,41,40.5,Permanent,Savings,15,30
Good,60,3,5,1.019444444,First Bank,30,29.4,Unknown,Savings,15,30
Good,100,5,5,1.018888889,Zenith Bank,32,32,Permanent,Savings,15,30
Good,80,4,5,1.003055556,GT Bank,36,35.5,Permanent,Other,15,30
Good,80,4,5,1.005277778,GT Bank,34,33.3,Permanent,Other,15,15
Good,100,5,5,1.005277778,GT Bank,31,31,Self-Employed,Savings,15,30
Good,100,5,5,1.019444444,Zenith Bank,23,22.9,Permanent,Savings,15,30
Good,100,5,5,2.656111111,GT Bank,38,38.2,Permanent,Savings,15,30
Good,100,5,5,1.018333333,GT Bank,32,31.4,Unknown,Savings,15,30
Good,40,2,5,1.005,Access Bank,24,23.5,Student,Other,15,30
Good,100,5,5,1.003888889,GT Bank,32,32.2,Permanent,Savings,15,30
Good,100,5,5,1.006388889,GT Bank,36,36.1,Permanent,Other,15,30
Good,40,2,5,1.004444444,GT Bank,28,27.3,Permanent,Savings,15,30
Good,60,3,5,1.003333333,Zenith Bank,24,24.1,Permanent,Savings,15,15
Good,100,5,5,1.018611111,UBA,28,28.1,Permanent,Savings,15,15
Good,40,2,5,1.006388889,GT Bank,34,34.3,Permanent,Savings,15,30
Good,80,4,5,1.019166667,Zenith Bank,34,33.7,Permanent,Savings,15,30
Good,80,4,5,1.019444444,Access Bank,28,28.2,Permanent,Savings,15,30
Good,60,3,5,1.018888889,GT Bank,34,33.6,Permanent,Savings,15,30
Bad,60,3,5,1.003611111,GT Bank,28,27.9,Permanent,Savings,15,30
Good,80,4,5,1.011111111,GT Bank,29,28.3,Permanent,Savings,15,30
Bad,60,3,5,1.003333333,First Bank,33,33.1,Unknown,Savings,15,15
Good,20,1,5,1.002777778,Diamond Bank,31,30.4,Permanent,Other,15,15
Good,100,5,5,1.019722222,First Bank,25,25.2,Unknown,Savings,15,60
Good,80,4,5,1.018888889,Zenith Bank,32,31.6,Permanent,Savings,15,30
Good,80,4,5,1.019722222,First Bank,27,26.6,Permanent,Savings,15,30
Good,60,3,5,1.018333333,UBA,30,29.5,Permanent,Savings,15,30
Good,40,2,5,1.019166667,Diamond Bank,29,28.3,Permanent,Other,15,30
Good,40,2,5,1.001944444,GT Bank,27,26.1,Permanent,Savings,15,30
Bad,20,1,5,1.81,EcoBank,27,26.9,Permanent,Savings,15,15
Good,40,2,5,1.004166667,GT Bank,32,31.4,Permanent,Savings,15,30
Good,60,3,5,1.006388889,GT Bank,40,40.1,Permanent,Savings,12,15
Bad,20,1,5,1.002777778,Diamond Bank,28,27.5,Permanent,Savings,15,30
Good,80,4,5,8.72,GT Bank,29,28.9,Permanent,Savings,15,30
Good,80,4,5,1.004444444,Access Bank,41,40.6,Permanent,Other,15,30
Good,80,4,5,1.006388889,Diamond Bank,26,25.6,Permanent,Other,15,15
Good,60,3,5,1.019166667,Standard Chartered,32,31,Permanent,Savings,15,60
Good,40,2,5,1.008055556,Stanbic IBTC,29,28.5,Permanent,Savings,15,30
Good,100,5,5,1.003888889,Diamond Bank,32,31.8,Permanent,Savings,15,30
Good,66.66666667,4,6,1.002777778,Access Bank,39,38.5,Permanent,Other,20,30
Good,100,6,6,1.003333333,Skye Bank,33,33,Unknown,Savings,21,30
Good,33.33333333,2,6,1.018611111,Fidelity Bank,28,27.5,Permanent,Other,21,30
Bad,66.66666667,4,6,1.019166667,GT Bank,33,32.6,Self-Employed,Savings,21,60
Good,66.66666667,4,6,1.003611111,GT Bank,33,32.4,Unknown,Savings,21,30
Good,66.66666667,4,6,1.004722222,Zenith Bank,26,25.5,Permanent,Savings,21,15
Good,66.66666667,4,6,1.003333333,Access Bank,35,34.4,Self-Employed,Other,21,15
Good,100,6,6,4.05,First Bank,34,33.8,Permanent,Savings,21,30
Good,100,6,6,1.019722222,Diamond Bank,35,34.8,Permanent,Savings,21,30
Good,50,3,6,1.018611111,Sterling Bank,30,29.8,Self-Employed,Savings,21,30
Good,100,6,6,1.003888889,GT Bank,36,36.2,Permanent,Savings,21,15
Good,100,6,6,1.019166667,First Bank,25,24.9,Permanent,Savings,21,30
Good,50,3,6,1.018888889,GT Bank,30,29.8,Permanent,Savings,21,30
Good,50,3,6,1.018888889,GT Bank,34,33.8,Permanent,Savings,21,15
Good,16.66666667,1,6,1.018333333,GT Bank,39,38.4,Permanent,Savings,21,15
Good,83.33333333,5,6,1.018888889,Diamond Bank,48,48,Permanent,Savings,21,30
Bad,66.66666667,4,6,1.018888889,Access Bank,37,36.5,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.019722222,First Bank,40,39.9,Self-Employed,Other,21,30
Bad,66.66666667,4,6,1.018611111,GT Bank,30,29.4,Unknown,Savings,21,30
Good,33.33333333,2,6,1.018611111,Diamond Bank,27,26.9,Permanent,Savings,21,30
Good,83.33333333,5,6,1.004166667,EcoBank,39,39.2,Unknown,Savings,21,30
Good,83.33333333,5,6,1.002222222,Fidelity Bank,34,33.5,Permanent,Savings,21,30
Good,100,6,6,1.003611111,GT Bank,30,29.3,Self-Employed,Savings,21,30
Good,50,3,6,1.019722222,Fidelity Bank,31,30.3,ContractRetiredUnemployed,Savings,21,15
Bad,83.33333333,5,6,1.006111111,UBA,29,28.3,Student,Other,21,30
Bad,83.33333333,5,6,1.019444444,Stanbic IBTC,37,37.1,Permanent,Savings,21,30
Good,66.66666667,4,6,4.372222222,GT Bank,33,32.8,Permanent,Savings,21,30
Bad,0,0,6,1.002777778,Access Bank,29,28.3,Permanent,Savings,21,15
Good,66.66666667,4,6,1.018888889,Sterling Bank,40,39.4,Permanent,Other,21,30
Good,66.66666667,4,6,1.019444444,Zenith Bank,23,22.4,Permanent,Other,21,15
Good,66.66666667,4,6,1.003611111,First Bank,36,36,Permanent,Savings,21,30
Good,83.33333333,5,6,1.002777778,GT Bank,37,37,Permanent,Savings,21,15
Bad,33.33333333,2,6,1.019166667,GT Bank,35,35.2,Permanent,Savings,21,30
Good,100,6,6,1.1575,Zenith Bank,38,38.3,Permanent,Savings,21,30
Good,83.33333333,5,6,1.003333333,UBA,34,33.4,Permanent,Savings,21,30
Good,100,6,6,1.002777778,GT Bank,29,28.6,Unknown,Savings,21,60
Good,83.33333333,5,6,1.018333333,GT Bank,26,25.9,Permanent,Savings,21,15
Good,100,6,6,1.003888889,GT Bank,32,32.1,Unknown,Savings,21,15
Bad,50,3,6,1.019444444,First Bank,37,36.8,Permanent,Savings,21,15
Good,83.33333333,5,6,1.006944444,First Bank,35,35.3,Permanent,Other,21,15
Good,83.33333333,5,6,1.021388889,GT Bank,28,27.9,Permanent,Savings,21,30
Bad,83.33333333,5,6,1.019166667,Sterling Bank,25,25.2,Unknown,Savings,21,30
Good,100,6,6,1.018888889,GT Bank,25,25.1,Permanent,Savings,21,30
Good,100,6,6,1.018333333,Access Bank,23,23.1,Student,Savings,21,30
Bad,66.66666667,4,6,1.003888889,Sterling Bank,33,33.3,Permanent,Savings,21,15
Bad,66.66666667,4,6,1.018611111,Access Bank,33,32.6,Unknown,Savings,21,30
Good,66.66666667,4,6,1.004444444,Diamond Bank,30,29.4,Self-Employed,Savings,21,60
Good,66.66666667,4,6,1.007222222,Unity Bank,27,26.7,ContractRetiredUnemployed,Other,21,15
Good,33.33333333,2,6,1.004722222,GT Bank,37,36.3,Self-Employed,Savings,21,30
Bad,50,3,6,1.003611111,First Bank,37,36.7,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.019722222,EcoBank,25,24.9,Permanent,Savings,21,15
Good,83.33333333,5,6,1.011388889,GT Bank,39,38.8,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.02,Stanbic IBTC,24,23.9,Permanent,Savings,21,30
Good,66.66666667,4,6,1.018611111,Access Bank,45,44.9,Permanent,Savings,21,30
Good,66.66666667,4,6,1.018888889,Access Bank,27,26.8,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.019444444,GT Bank,29,28.5,Permanent,Savings,21,15
Good,83.33333333,5,6,1.018611111,EcoBank,32,31.3,Permanent,Savings,21,30
Bad,66.66666667,4,6,1.019722222,GT Bank,36,35.9,Permanent,Savings,21,15
Good,100,6,6,1.020277778,Zenith Bank,32,32.1,Permanent,Savings,21,30
Good,100,6,6,1.018611111,GT Bank,33,33.1,Permanent,Savings,21,15
Good,83.33333333,5,6,1.019444444,Access Bank,32,31.9,Unknown,Savings,21,30
Good,100,6,6,1.018055556,Access Bank,42,41.7,Permanent,Savings,21,30
Good,50,3,6,1.018333333,Access Bank,32,31.6,Self-Employed,Other,21,60
Good,83.33333333,5,6,1.560277778,Access Bank,26,25.7,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.019166667,GT Bank,25,24.5,Permanent,Other,21,30
Good,66.66666667,4,6,1.018333333,GT Bank,31,30.8,Permanent,Savings,21,15
Good,100,6,6,1.003333333,Diamond Bank,32,31.8,Unknown,Savings,21,30
Bad,16.66666667,1,6,1.003333333,EcoBank,43,43.1,Permanent,Other,21,15
Good,100,6,6,1.003055556,UBA,36,36,Permanent,Savings,21,30
Good,100,6,6,1.018333333,GT Bank,44,43.8,Permanent,Savings,21,30
Bad,0,0,6,1.003888889,GT Bank,41,40.9,Student,Savings,21,30
Good,50,3,6,1.018888889,First Bank,25,24.7,Student,Savings,21,15
Good,100,6,6,1.003333333,GT Bank,50,50.1,Permanent,Savings,21,30
Good,83.33333333,5,6,1.927222222,GT Bank,36,35.7,Unknown,Savings,21,30
Good,66.66666667,4,6,1.0025,Diamond Bank,38,38.1,Permanent,Savings,21,30
Good,66.66666667,4,6,1.019444444,GT Bank,34,33.4,Permanent,Savings,21,15
Good,100,6,6,1.018333333,Diamond Bank,41,40.7,Permanent,Savings,21,30
Good,66.66666667,4,6,1.018611111,Zenith Bank,34,34.2,Permanent,Savings,21,30
Good,83.33333333,5,6,1.018333333,First Bank,32,31.6,Permanent,Savings,21,30
Good,100,6,6,1.018611111,GT Bank,33,33.1,Permanent,Savings,21,30
Good,100,6,6,1.018333333,UBA,26,26.2,Permanent,Savings,21,15
Good,83.33333333,5,6,1.018611111,First Bank,38,37.8,Permanent,Savings,21,30
Bad,83.33333333,5,6,1.005277778,First Bank,33,32.4,Unknown,Savings,21,15
Good,66.66666667,4,6,1.005277778,First Bank,37,36.9,Permanent,Savings,21,30
Good,83.33333333,5,6,1.0025,First Bank,35,34.8,Permanent,Savings,21,15
Good,100,6,6,1.02,Skye Bank,30,29.8,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.019166667,First Bank,37,37,Unknown,Savings,21,30
Good,66.66666667,4,6,1.005833333,GT Bank,27,26.4,Permanent,Other,21,30
Good,100,6,6,1.003333333,First Bank,40,40.2,Permanent,Other,21,30
Good,66.66666667,4,6,1.002777778,GT Bank,24,23.6,Permanent,Savings,21,60
Good,33.33333333,2,6,1.018333333,Access Bank,29,28.4,Permanent,Other,21,30
Good,66.66666667,4,6,1.018888889,First Bank,35,34.5,Permanent,Savings,21,30
Good,66.66666667,4,6,1.018333333,Diamond Bank,35,34.4,Unknown,Savings,21,30
Good,100,6,6,1.018611111,First Bank,35,34.5,Permanent,Savings,21,15
Good,66.66666667,4,6,1.006388889,GT Bank,36,35.8,Permanent,Savings,21,30
Good,100,6,6,1.005555556,GT Bank,25,24.5,Permanent,Savings,21,30
Good,50,3,6,1.018611111,Access Bank,27,26.7,Permanent,Savings,21,15
Bad,16.66666667,1,6,1.018333333,Skye Bank,45,44.3,Permanent,Savings,21,30
Good,50,3,6,1.019444444,First Bank,32,31.4,Unknown,Savings,21,30
Good,100,6,6,1.010833333,Stanbic IBTC,29,29.3,Permanent,Savings,21,30
Good,83.33333333,5,6,1.018333333,Access Bank,35,34.7,Permanent,Savings,21,15
Good,33.33333333,2,6,1.018611111,GT Bank,34,33.9,Permanent,Other,21,30
Good,50,3,6,1.005277778,GT Bank,34,33.8,Self-Employed,Other,21,30
Good,100,6,6,1.018333333,GT Bank,32,32.1,Permanent,Savings,21,30
Good,83.33333333,5,6,1.002777778,First Bank,30,30.2,Permanent,Other,21,15
Good,66.66666667,4,6,1.002777778,FCMB,34,34.2,Permanent,Savings,21,30
Good,66.66666667,4,6,1.188333333,Zenith Bank,28,27.4,Permanent,Other,21,30
Good,83.33333333,5,6,1.019166667,GT Bank,43,42.3,Permanent,Savings,21,30
Bad,0,0,6,1.018333333,First Bank,28,28,Permanent,Savings,21,30
Good,83.33333333,5,6,1.019444444,GT Bank,22,22,Student,Savings,21,30
Good,33.33333333,2,6,1.004444444,GT Bank,28,27.3,Permanent,Savings,21,30
Bad,16.66666667,1,6,1.018611111,FCMB,43,43,Self-Employed,Other,21,30
Good,50,3,6,1.02,GT Bank,27,26.7,Self-Employed,Other,21,30
Good,100,6,6,1.003611111,GT Bank,41,40.4,Permanent,Other,21,30
Good,66.66666667,4,6,1.006388889,GT Bank,33,32.1,Self-Employed,Other,21,30
Good,100,6,6,1.018333333,First Bank,29,29,Unknown,Savings,21,60
Good,50,3,6,1.020277778,Access Bank,32,31.8,ContractRetiredUnemployed,Savings,21,15
Good,66.66666667,4,6,1.003888889,GT Bank,30,30,Permanent,Savings,21,30
Good,83.33333333,5,6,7.385277778,First Bank,37,37.2,Unknown,Savings,21,30
Bad,16.66666667,1,6,1.018611111,GT Bank,30,29.4,Permanent,Savings,21,30
Good,100,6,6,1.018333333,GT Bank,32,31.7,Permanent,Savings,21,15
Good,83.33333333,5,6,1.003888889,UBA,28,28.3,Permanent,Savings,21,15
Good,100,6,6,1.005277778,Access Bank,55,55.2,Permanent,Savings,21,30
Good,33.33333333,2,6,1.018333333,Wema Bank,31,30.4,Unknown,Savings,21,30
Bad,66.66666667,4,6,1.008333333,GT Bank,32,31.4,Permanent,Savings,21,30
Good,83.33333333,5,6,1.018333333,Heritage Bank,35,34.5,Permanent,Savings,21,30
Bad,50,3,6,1.006944444,First Bank,24,23.3,Unknown,Savings,21,30
Good,83.33333333,5,6,1.006666667,GT Bank,36,35.5,Self-Employed,Savings,21,30
Good,66.66666667,4,6,1.02,Skye Bank,22,21.6,Self-Employed,Other,21,15
Good,83.33333333,5,6,1.008333333,Diamond Bank,38,37.1,Permanent,Other,21,60
Good,66.66666667,4,6,1.004444444,GT Bank,40,39.5,Permanent,Other,21,30
Bad,16.66666667,1,6,1.007222222,GT Bank,27,26.4,Permanent,Other,21,30
Bad,33.33333333,2,6,1.013611111,Access Bank,25,25.1,Permanent,Savings,21,30
Good,83.33333333,5,6,1.018333333,GT Bank,44,44,Permanent,Savings,21,30
Good,50,3,6,1.018055556,Keystone Bank,28,27.8,Permanent,Savings,21,30
Good,66.66666667,4,6,1.002777778,EcoBank,31,30.9,Self-Employed,Other,21,30
Good,66.66666667,4,6,1.018611111,GT Bank,26,25.3,Permanent,Other,21,15
Good,33.33333333,2,6,1.003333333,Heritage Bank,34,33.8,Permanent,Savings,21,30
Good,66.66666667,4,6,1.008888889,Stanbic IBTC,37,36.4,Permanent,Savings,21,30
Good,66.66666667,4,6,1.018333333,UBA,35,35.1,Permanent,Savings,21,30
Good,100,6,6,1.003611111,Stanbic IBTC,39,39.2,Permanent,Savings,21,60
Good,83.33333333,5,6,1.019444444,GT Bank,39,38.5,Permanent,Savings,20,30
Good,50,3,6,1.02,First Bank,38,37.9,Permanent,Savings,21,30
Good,66.66666667,4,6,1.018611111,UBA,22,21.8,Student,Other,21,30
Good,50,3,6,1.004722222,GT Bank,26,25.5,Permanent,Savings,21,30
Bad,33.33333333,2,6,1.019444444,First Bank,31,31.1,Unknown,Savings,21,15
Good,83.33333333,5,6,1.005,First Bank,23,23,Student,Savings,21,30
Good,83.33333333,5,6,1.315277778,Stanbic IBTC,37,36.6,Unknown,Savings,21,30
Good,100,6,6,1.019722222,Access Bank,35,34.7,Unknown,Savings,21,30
Good,66.66666667,4,6,1.02,Access Bank,31,31,Permanent,Savings,21,30
Good,100,6,6,1.006111111,First Bank,30,29.9,Permanent,Savings,21,30
Good,100,6,6,1.006111111,First Bank,27,27.2,Permanent,Savings,21,30
Good,66.66666667,4,6,1.004166667,GT Bank,33,32.7,Unknown,Savings,21,30
Good,100,6,6,1.018888889,Zenith Bank,34,33.9,Permanent,Savings,21,30
Bad,16.66666667,1,6,1.004444444,Heritage Bank,28,27.4,Permanent,Savings,21,30
Bad,0,0,6,1.004722222,Access Bank,29,28.7,Self-Employed,Savings,21,30
Bad,66.66666667,4,6,1.005,First Bank,26,25.5,Permanent,Other,21,60
Bad,66.66666667,4,6,1.003055556,GT Bank,47,46.9,Unknown,Savings,21,30
Bad,50,3,6,1.004444444,GT Bank,28,28.1,Permanent,Other,21,30
Bad,16.66666667,1,6,1.02,GT Bank,37,37.1,Unknown,Savings,21,30
Bad,50,3,6,1.018055556,Heritage Bank,29,28.5,Self-Employed,Savings,21,30
Good,83.33333333,5,6,1.008888889,First Bank,54,53.6,Permanent,Other,21,30
Good,83.33333333,5,6,1.006388889,Sterling Bank,33,33.1,Unknown,Savings,21,30
Bad,16.66666667,1,6,1.018611111,UBA,38,37.7,Permanent,Savings,21,15
Good,100,6,6,1.0025,GT Bank,33,33.2,Permanent,Savings,21,30
Good,33.33333333,2,6,1.005277778,GT Bank,36,35.8,Permanent,Savings,21,30
Good,83.33333333,5,6,1.004166667,Access Bank,31,30.4,Unknown,Savings,21,30
Bad,83.33333333,5,6,1.791111111,Access Bank,28,28.2,Permanent,Savings,21,30
Bad,50,3,6,1.019444444,Access Bank,31,30.7,Permanent,Savings,21,60
Good,100,6,6,1.004722222,GT Bank,41,40.5,Permanent,Savings,21,30
Bad,66.66666667,4,6,1.018333333,GT Bank,37,36.5,Self-Employed,Other,21,30
Good,66.66666667,4,6,1.018055556,GT Bank,30,29.4,Unknown,Savings,21,30
Good,100,6,6,1.194444444,GT Bank,36,35.5,Unknown,Savings,21,30
Bad,33.33333333,2,6,1.018611111,Diamond Bank,27,26.6,Permanent,Savings,21,30
Good,66.66666667,4,6,1.019444444,Zenith Bank,28,27.6,Permanent,Savings,21,30
Good,66.66666667,4,6,1.004166667,First Bank,32,31.3,Permanent,Savings,21,30
Good,100,6,6,1.006111111,GT Bank,41,40.9,Permanent,Savings,21,30
Good,50,3,6,1.018888889,First Bank,35,34.2,Permanent,Other,16,60
Good,33.33333333,2,6,1.019722222,UBA,37,36.6,Permanent,Other,21,30
Good,100,6,6,1.008055556,First Bank,38,37.8,Self-Employed,Other,21,30
Good,83.33333333,5,6,1.005277778,GT Bank,33,32.6,Self-Employed,Other,21,30
Good,83.33333333,5,6,1.003333333,GT Bank,26,26.1,Permanent,Other,21,30
Bad,33.33333333,2,6,1.019722222,First Bank,32,31.3,Permanent,Savings,21,60
Good,66.66666667,4,6,3.356666667,EcoBank,36,35,Permanent,Savings,21,30
Good,83.33333333,5,6,1.018055556,GT Bank,32,31.8,Permanent,Other,21,60
Bad,16.66666667,1,6,1.005277778,GT Bank,34,33.4,Self-Employed,Other,21,30
Good,66.66666667,4,6,1.004722222,GT Bank,33,32.2,Permanent,Other,21,60
Good,16.66666667,1,6,1.004166667,FCMB,25,24.2,Permanent,Other,21,15
Good,16.66666667,1,6,1.018333333,UBA,28,27.7,Permanent,Other,21,30
Good,66.66666667,4,6,1.003888889,GT Bank,32,31.4,Permanent,Other,21,30
Good,57.14285714,4,7,1.005833333,GT Bank,31,30.6,Student,Other,28,30
Good,100,7,7,1.018611111,First Bank,28,27.9,Permanent,Savings,28,30
Good,71.42857143,5,7,1.010555556,Zenith Bank,26,25.5,Permanent,Savings,28,30
Good,85.71428571,6,7,1.004166667,GT Bank,33,33.1,Unknown,Savings,28,60
Good,100,7,7,1.019444444,GT Bank,36,35.1,Permanent,Other,28,30
Good,100,7,7,1.018888889,GT Bank,30,29.1,Self-Employed,Other,28,30
Good,85.71428571,6,7,1.007777778,Diamond Bank,50,49.4,Self-Employed,Other,28,30
Good,42.85714286,3,7,1.018333333,Access Bank,38,37.8,Self-Employed,Savings,28,30
Good,85.71428571,6,7,1.019166667,UBA,32,31.4,Permanent,Other,28,30
Good,71.42857143,5,7,1.018888889,UBA,44,44,Unknown,Savings,28,30
Good,42.85714286,3,7,1.018611111,Access Bank,25,24.5,Permanent,Savings,28,30
