ROW_ID,good_bad_flag,bank_name_clients,DurApproval Groups,AgeAtTimeofLoan Groups 2_25thPctile,DemoCreditRating,termdays,employment_status_clients_Risk,employment_status_clients_reference_only,level_of_education_clients_Risk,level_of_education_clients_reference_only,referral,bank_account_type_recode,loanamount Groups,approveddate,creationdate,DurApproval,loanamount,totaldue,Interestrate,birthdate,AgeAtTimeofLoan,longitude_gps,latitude_gps,customerid,systemloanid,bank_account_type,employment_status_clients_Risk 2,level_of_education_clients 2,Validation,termdays 2,loannumber
2041,Good,GT Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,Yes,Savings,Norm,23:30.0,23:24.0,60.1,10000,11500,365,00:00.0,30,3.427575,6.4347986,8a858f1a5b66e6d6015b66ebd451051b,301870241,Savings,1,3,Training,Short,1
2042,Good,Diamond Bank,60.23 - 61.13,32 - 36,9,15,High,Unknown,High,,Yes,Savings,Norm,10:27.0,10:11.0,60.26666667,10000,11500,365,00:00.0,34,3.093473,6.5027341,8a858f1a5b66e6d6015b670a7f721f33,301875743,Savings,3,3,Training,Short,1
2043,Bad,GT Bank,60.17 - 60.23,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,17:10.0,16:58.0,60.2,10000,13000,365,00:00.0,38,3.3314296,6.4590075,8a858f1a5bd828f9015bd85e04b824f8,301896010,Savings,1,3,Training,Norm,1
2044,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,37:46.0,36:38.0,61.13333333,10000,11500,365,00:00.0,28,5.1577058,7.3126296,8a858f1a5ccb60ae015cccf036d254b1,301947143,Savings,1,3,Training,Short,1
2045,Good,Access Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,57:30.0,56:21.0,61.15,10000,13000,365,00:00.0,33,7.493097,9.0586455,8a858f1a5ccb60ae015ccf1ac936487f,301947727,Savings,1,3,Training,Norm,1
2046,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,Yes,Savings,Norm,33:13.0,32:05.0,61.13333333,10000,11500,365,00:00.0,26,3.8946769,7.4395282,8a858f1a5ccb60ae015ccf6a6a127aa3,301950216,Savings,1,3,Test,Short,1
2047,Good,Diamond Bank,61.13 - High,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,10:09.0,08:58.0,61.18333333,10000,11500,365,00:00.0,27,3.4625792,6.4433657,8a858f1a5ccb60ae015ccf36f02c59b5,301947551,Savings,1,3,Validation,Short,1
2048,Good,First Bank,Low - 60.17,Low - 28,9,30,High,Student,High,,No,Savings,Norm,50:31.0,50:24.0,60.11666667,10000,13000,365,00:00.0,27,3.2818205,7.435173,8a858f1b5a601b5a015a609f5b984127,301839463,Savings,3,3,Validation,Norm,1
2049,Bad,First Bank,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,38:34.0,38:24.0,60.16666667,10000,13000,365,00:00.0,28,6.3210698,4.9423225,8a858f1b5b24a6bf015b24c29e5017d9,301851234,Savings,1,3,Training,Norm,1
2050,Good,GT Bank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,34:13.0,34:05.0,60.13333333,10000,11500,365,00:00.0,36,3.3447162,6.5257731,8a858f1b5b256bc9015b2a8b75dc0b45,301856313,Savings,1,3,Training,Short,1
2051,Good,GT Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,46:13.0,46:06.0,60.11666667,10000,11500,365,00:00.0,29,3.3244938,7.1383391,8a858f1b5b256bc9015b2f5280ff57dd,301925240,Savings,1,3,Test,Short,1
2052,Good,First Bank,60.17 - 60.23,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,02:07.0,01:56.0,60.18333333,10000,11500,365,00:00.0,30,7.4994137,5.5344747,8a858f1b5b256bc9015b2f810016616c,301853810,Savings,1,3,Validation,Short,1
2053,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,04:13.0,03:55.0,60.3,10000,13000,365,00:00.0,33,7.679738,9.0171219,8a858f1b5b256bc9015b2fa302006abc,301896537,Savings,1,3,Training,Norm,1
2054,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,14:39.0,14:24.0,60.25,10000,11500,365,00:00.0,27,3.3469513,6.5120097,8a858f1b5b256bc9015b28bed2fa4d4c,301851693,Savings,1,3,Test,Short,1
2055,Bad,Skye Bank,Low - 60.17,Low - 28,9,30,High,Unknown,High,,No,Savings,Norm,39:07.0,39:00.0,60.11666667,10000,13000,365,00:00.0,24,3.3840897,6.5944539,8a858f1b5b486da9015b4898c28826e2,301859552,Savings,3,3,Training,Norm,1
2056,Bad,Sterling Bank,60.17 - 60.23,36 - High,9,15,High,Unknown,High,,Yes,Savings,Norm,49:13.0,49:01.0,60.2,10000,11500,365,00:00.0,38,7.4325582,9.0671379,8a858f1b5b9136f7015b9f66e5c5327c,301878558,Savings,3,3,Test,Short,1
2057,Good,GT Bank,61.13 - High,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,00:54.0,50:12.0,70.7,10000,11500,365,00:00.0,31,3.367016,6.608698,8a858f1b5b9136f7015b9fe054cc67b2,301895555,Savings,1,3,Validation,Short,1
2058,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,10:03.0,09:50.0,60.21666667,10000,11500,365,00:00.0,32,7.0375782,4.8431915,8a858f1b5b9136f7015b96ba114d0c71,301877825,Savings,1,3,Test,Short,1
2059,Good,Fidelity Bank,61.13 - High,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,14:19.0,13:09.0,61.16666667,10000,13000,365,00:00.0,43,6.3280228,6.7168666,8a858f1c5ca1e2f9015ca1f18d750635,301937432,Savings,1,3,Test,Norm,1
2060,Bad,First Bank,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,26:56.0,25:48.0,61.13333333,10000,11500,182.5,00:00.0,28,5.1839224,7.2564096,8a858f1c5ca1e2f9015ca231612f359e,301937580,Savings,1,3,Test,Norm,1
2061,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,35:56.0,35:43.0,60.21666667,10000,11500,365,00:00.0,26,3.4913882,6.4393645,8a858f1d5a848d2b015a84ac9d89217c,301828145,Savings,1,3,Validation,Short,1
2062,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,07:02.0,06:42.0,60.33333333,10000,11500,365,00:00.0,24,7.4952326,9.0886474,8a858f1e5add5268015add9d7df911cb,301840694,Savings,1,3,Test,Short,1
2063,Good,Stanbic IBTC,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,20:12.0,20:01.0,60.18333333,10000,11500,365,00:00.0,28,3.8785952,7.3880557,8a858f1e5add5268015ae7ca38b245d2,301841884,Savings,1,3,Validation,Short,1
2064,Bad,GT Bank,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,28:42.0,28:20.0,60.36666667,10000,11500,365,00:00.0,38,3.2518396,6.462774,8a858f1e5aec5791015aecbc59413486,301875593,Savings,1,3,Validation,Short,1
2065,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,21:23.0,21:07.0,60.26666667,10000,11500,365,00:00.0,34,6.9693497,4.8185346,8a858f1e5baffcc9015bb02b505f180d,301882575,Savings,1,3,Validation,Short,1
2066,Good,GT Bank,61.13 - High,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,00:09.0,59:00.0,61.15,10000,13000,365,00:00.0,41,3.3497045,6.6177577,8a858f1e5cc4bc81015cc52a8b01416f,301955926,Savings,1,3,Training,Norm,1
2067,Good,UBA,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,04:09.0,03:01.0,61.13333333,10000,11500,365,00:00.0,38,6.2852416,4.9227194,8a858f1e5cc4bc81015cc548e1eb5206,301960279,Savings,1,3,Test,Short,1
2068,Good,Fidelity Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,58:52.0,58:44.0,60.13333333,10000,13000,365,00:00.0,32,7.4873049,6.4882508,8a858f1e5cc4bc81015cc54972fb52d1,301965556,Savings,1,3,Test,Norm,1
2069,Good,GT Bank,61.13 - High,36 - High,9,15,High,Unknown,High,,No,Savings,Norm,43:11.0,42:02.0,61.15,10000,11500,365,00:00.0,38,3.2619772,6.5283098,8a858f1e5cef1d91015cef5030131bfd,301955043,Savings,3,3,Training,Short,1
2070,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,02:07.0,00:59.0,61.13333333,10000,13000,365,00:00.0,37,3.361269,6.6168343,8a858f1e5cef1d91015ceff83cb8577f,301955319,Savings,1,3,Validation,Norm,1
2071,Good,Skye Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,40:52.0,39:43.0,61.15,10000,13000,365,00:00.0,32,5.6276817,6.2418317,8a858f1e5cef1d91015cf2f349db517a,301955895,Savings,1,3,Training,Norm,1
2072,Good,UBA,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,51:49.0,50:41.0,61.13333333,10000,13000,365,00:00.0,35,3.3705799,6.6041393,8a858f1e5cef1d91015cf37f17052b7b,301959030,Savings,1,3,Validation,Norm,1
2073,Good,UBA,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,46:56.0,45:48.0,61.13333333,10000,11500,365,00:00.0,40,3.3596781,6.6062324,8a858f1f5c16cb02015c170c7755239d,301911724,Savings,1,3,Test,Short,1
2074,Good,First Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,50:01.0,49:51.0,60.16666667,10000,13000,365,00:00.0,37,3.3585721,7.1881745,8a858f1f5c59cd91015c5b12c9e4715c,301922359,Savings,1,3,Training,Norm,1
2075,Bad,Access Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,01:49.0,00:39.0,61.16666667,10000,13000,365,00:00.0,33,7.0537093,4.8233955,8a858f1f5c59cd91015c5e0901a105f1,301931483,Savings,1,3,Test,Norm,1
2076,Bad,GT Bank,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,58:09.0,58:01.0,60.13333333,10000,11500,365,00:00.0,37,4.5899083,8.4963933,8a858f1f5c59cd91015c5e2eca1f1a04,301927539,Savings,1,3,Test,Short,1
2077,Bad,Stanbic IBTC,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,24:50.0,24:35.0,60.25,10000,13000,365,00:00.0,45,7.5057459,9.0054246,8a858f1f5c59cd91015c5e1125d80a5c,301922834,Savings,3,3,Training,Norm,1
2078,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,53:57.0,52:49.0,61.13333333,10000,13000,365,00:00.0,28,3.1919025,6.4572896,8a858f1f5c834d4f015c84b2654f537b,301936274,Savings,1,3,Training,Norm,1
2079,Good,GT Bank,60.23 - 61.13,28 - 32,9,15,High,Unemployed,High,,No,Savings,Norm,46:24.0,45:16.0,61.13333333,10000,11500,365,00:00.0,31,7.0141933,4.8160167,8a858f1f5c834d4f015c876553061133,301963713,Savings,3,3,Test,Short,1
2080,Good,Skye Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,45:34.0,44:26.0,61.13333333,10000,13000,365,00:00.0,34,7.0079132,4.9012676,8a858f1f586c8fc801586cc4516e1b5c,301837398,Savings,1,3,Test,Norm,1
2081,Bad,EcoBank,60.17 - 60.23,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,31:19.0,31:07.0,60.2,10000,13000,365,00:00.0,30,6.2297966,5.5370818,8a858f1f586c8fc801586de4f21d0d16,301760258,Savings,3,3,Training,Norm,1
2082,Bad,EcoBank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,41:08.0,40:57.0,60.18333333,10000,13000,365,00:00.0,23,-0.0659086,5.6482745,8a858f1f586c8fc8015870ffe8e17424,301761782,Savings,1,3,Test,Norm,1
2083,Good,First Bank,60.17 - 60.23,36 - High,1,30,Low,Permanent,Low,Graduate,No,Savings,Norm,45:57.0,45:46.0,60.18333333,10000,13000,365,00:00.0,42,3.3958913,6.5619998,8a858f1f5799c85e015799fe3282172c,301828941,Savings,1,1,Training,Norm,1
2084,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,36:14.0,36:01.0,60.21666667,10000,13000,365,00:00.0,31,7.4031311,9.0338175,8a858f1f587161850158742ebbce53d8,301760987,Savings,1,3,Training,Norm,1
2085,Good,First Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,47:33.0,47:11.0,60.36666667,10000,13000,365,00:00.0,29,7.4190193,10.5244411,8a858f1f58716185015877272a5b5d18,301761247,Savings,1,3,Test,Norm,1
2086,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,17:30.0,17:20.0,60.16666667,10000,13000,365,00:00.0,32,-95.3372123,29.9354578,8a858f2a5b3f2121015b3f5f26bb38c8,301859010,Savings,1,3,Training,Norm,1
2087,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,06:39.0,06:27.0,60.2,10000,11500,365,00:00.0,26,3.1915145,6.4921782,8a858f2a5b3f2121015b41d14e202aba,301902816,Savings,1,3,Training,Short,1
2088,Bad,First Bank,60.23 - 61.13,Low - 28,9,15,High,Unknown,High,,No,Savings,Norm,38:10.0,37:55.0,60.25,10000,11500,365,00:00.0,26,7.5113568,6.454091,8a858f2a5b3f2121015b404cbaab09da,301863634,Savings,3,3,Validation,Short,1
2089,Bad,First Bank,60.17 - 60.23,Low - 28,9,30,High,Unknown,High,,No,Savings,Norm,10:43.0,10:31.0,60.2,10000,13000,365,00:00.0,24,3.3846204,6.5247019,8a858f2a5b3f2121015b4225e2455889,301857489,Savings,3,3,Training,Norm,1
2090,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,13:03.0,12:50.0,60.21666667,10000,13000,365,00:00.0,32,7.3882593,9.0754575,8a858f2a5b3f2121015b4287c0d84865,301857567,Savings,1,3,Training,Norm,1
2091,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,43:01.0,42:48.0,60.21666667,10000,11500,365,00:00.0,26,7.3528051,9.1540788,8a858f2a5b3f2121015b42331f955db2,301902200,Savings,1,3,Validation,Short,1
2092,Good,Stanbic IBTC,60.17 - 60.23,36 - High,9,15,High,Unknown,High,,No,Savings,Norm,44:02.0,43:49.0,60.21666667,10000,11500,365,00:00.0,38,7.3579016,5.1306546,8a858f2a5b3f2121015b4203882746ad,301857451,Savings,3,3,Validation,Short,1
2093,Bad,FCMB,61.13 - High,Low - 28,9,15,High,Unknown,High,,No,Savings,Norm,00:15.0,59:04.0,61.18333333,10000,11500,365,00:00.0,23,3.3502377,7.1381618,8a858f2a5ce989dd015ce9fc24b1474b,301953636,Savings,3,3,Test,Short,1
2094,Good,Zenith Bank,61.13 - High,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,01:30.0,00:17.0,61.21666667,10000,11500,365,00:00.0,25,3.3390598,6.4901309,8a858f2a5d313efd015d316569111776,301972983,Savings,1,3,Test,Short,1
2095,Good,Skye Bank,60.17 - 60.23,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,53:34.0,53:22.0,60.2,10000,13000,365,00:00.0,46,3.9634526,7.4136313,8a858f2b5b870cfe015b870e2543007e,301873651,Savings,1,3,Training,Norm,1
2096,Bad,Skye Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,53:15.0,53:07.0,60.13333333,10000,13000,365,00:00.0,29,3.2802177,6.6191396,8a858f2b5bf35819015bf3a8d4072974,301918871,Savings,1,3,Training,Norm,1
2097,Bad,Zenith Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,39:48.0,39:38.0,60.16666667,10000,11500,365,00:00.0,31,7.4305821,10.4986991,8a858f2b5bf35819015bf4754ed45734,301900247,Savings,1,3,Validation,Short,1
2098,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,33:04.0,32:56.0,60.13333333,10000,13000,365,00:00.0,29,3.3491645,6.5433182,8a858f2b5bf35819015bf711567b0f1c,301912479,Savings,1,3,Validation,Norm,1
2099,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,51:35.0,50:27.0,61.13333333,10000,13000,365,00:00.0,43,3.4032963,8.6546603,8a858f2b5c7df62c015c7e2dc5641eb2,301945228,Savings,1,3,Training,Norm,1
2100,Bad,Skye Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,28:05.0,27:56.0,60.15,10000,13000,365,00:00.0,37,4.2663653,8.1670658,8a858f2b5c11cabe015c11cce58e025a,301939349,Savings,1,3,Validation,Norm,1
2101,Bad,Stanbic IBTC,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,29:33.0,28:25.0,61.13333333,10000,13000,365,00:00.0,33,3.3203505,6.5779828,8a858f2b5c11cabe015c126b987e58b7,301910277,Savings,1,3,Validation,Norm,1
2102,Good,Fidelity Bank,61.13 - High,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,11:40.0,10:31.0,61.15,10000,13000,365,00:00.0,26,3.2472059,6.6800677,8a858f2b5c11cabe015c136a30940ae3,301910557,Savings,1,3,Test,Norm,1
2103,Bad,GT Bank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,18:24.0,18:14.0,60.16666667,10000,11500,365,00:00.0,32,6.7214334,6.1901477,8a858f2b5998268e0159a1bb02794eb9,301793743,Savings,1,3,Validation,Short,1
2104,Good,First Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,35:23.0,35:10.0,60.21666667,10000,13000,365,00:00.0,26,3.4685195,6.4366595,8a858f2b5998268e01599c8bf5897815,301826750,Savings,1,3,Test,Norm,1
2105,Good,EcoBank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,51:46.0,50:38.0,61.13333333,10000,11500,365,00:00.0,26,7.5330168,6.421722,8a858f2c5ca72bae015ca8b479831073,301957713,Savings,1,3,Training,Short,1
2106,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,Unknown,High,,No,Savings,Norm,01:49.0,00:41.0,61.13333333,10000,11500,365,00:00.0,28,7.3335644,9.1487281,8a858f2c5ca72bae015ca788ffeb3aa3,301945342,Savings,3,3,Validation,Short,1
2107,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,22:18.0,21:10.0,61.13333333,10000,13000,365,00:00.0,32,3.8597555,7.3836649,8a858f2c5ca72bae015caa81ef264a58,301961397,Savings,1,3,Training,Norm,1
2108,Good,FCMB,60.17 - 60.23,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,23:03.0,22:50.0,60.21666667,10000,13000,365,00:00.0,31,3.3168761,6.7107962,8a858f2c58dc6e680158df6c91293adc,301774698,Savings,3,3,Test,Norm,1
2109,Bad,GT Bank,Low - 60.17,Low - 28,9,15,High,Unknown,High,,No,Savings,Norm,47:33.0,47:27.0,60.1,10000,11500,365,00:00.0,28,3.36992,6.5328119,8a858f2c58dc6e680158e2d0956179ca,301800123,Savings,3,3,Training,Short,1
2110,Bad,First Bank,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,19:27.0,19:18.0,60.15,10000,13000,365,00:00.0,28,3.2457042,6.6465445,8a858f2c58dc6e680158e4e62c3b0ccd,301973334,Savings,1,3,Validation,Norm,1
2111,Good,Diamond Bank,60.23 - 61.13,Low - 28,9,15,High,Student,High,,No,Savings,Norm,36:16.0,35:59.0,60.28333333,10000,11500,365,00:00.0,23,6.985655,4.8382233,8a858f2c58dc6e680158ee00f462655f,301772195,Savings,3,3,Training,Short,1
2112,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,26:41.0,26:32.0,60.15,10000,13000,365,00:00.0,32,8.5377044,12.0318783,8a858f2c59b21e6e0159b36de4c1628e,301796390,Savings,1,3,Training,Norm,1
2113,Good,Zenith Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,43:40.0,43:32.0,60.13333333,10000,13000,365,00:00.0,54,5.1843213,7.2520945,8a858f2c59b684590159b6d6a5242df3,301842120,Savings,1,3,Training,Norm,1
2114,Good,Diamond Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,00:42.0,00:31.0,60.18333333,10000,11500,365,00:00.0,33,3.4234059,6.4438224,8a858f2c59bc3fdd0159c76784c60d73,301798979,Savings,1,3,Training,Short,1
2115,Good,First Bank,Low - 60.17,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,14:54.0,14:44.0,60.16666667,10000,13000,365,00:00.0,29,3.2579237,6.6182183,8a858f2c59c89d5a0159ca42dc8c1a40,301799231,Savings,3,3,Training,Norm,1
2116,Good,Access Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,36:45.0,36:34.0,60.18333333,10000,11500,365,00:00.0,26,7.4849946,9.0394911,8a858f2c59caaf2c0159caf948612ae2,301799866,Savings,1,3,Training,Short,1
2117,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,03:50.0,02:41.0,61.15,10000,13000,365,00:00.0,28,3.5693372,6.4557371,8a858f2c59caaf2c0159cb0d4b953714,301940384,Savings,1,3,Test,Norm,1
2118,Bad,Skye Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,39:31.0,39:25.0,60.1,10000,13000,365,00:00.0,44,3.0596545,6.4862985,8a858f2c59cb2d550159cbfe2d45028d,301814467,Savings,1,3,Test,Norm,1
2119,Good,Keystone Bank,60.17 - 60.23,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,25:20.0,25:09.0,60.18333333,10000,13000,365,00:00.0,30,9.828013,10.3058547,8a858f2c59cf3fcc0159cfdddff3485a,301800680,Savings,1,3,Training,Norm,1
2120,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,27:40.0,27:26.0,60.23333333,10000,13000,365,00:00.0,35,3.3693711,6.4434022,8a858f2c585375f00158688cf76b3db7,301776172,Savings,1,3,Training,Norm,1
2121,Good,Zenith Bank,60.23 - 61.13,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,52:17.0,51:37.0,60.66666667,10000,11500,365,00:00.0,34,7.5059428,9.041285,8a858f2d5aeb9c48015aebefa3c75288,301842507,Savings,3,3,Test,Short,1
2122,Bad,UBA,60.17 - 60.23,28 - 32,9,15,High,Unknown,High,,No,Savings,Norm,26:40.0,26:26.0,60.23333333,10000,11500,365,00:00.0,32,3.3063181,6.484759,8a858f2d5bfcf426015bfd6c3039495d,301903697,Savings,3,3,Training,Short,1
2123,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,00:11.0,00:01.0,60.16666667,10000,13000,365,00:00.0,33,5.1883451,5.6017045,8a858f2d5853901a01585805b6e47e3d,301765369,Savings,1,3,Training,Norm,1
2124,Good,Skye Bank,60.23 - 61.13,36 - High,3,15,High,Unknown,Low,Graduate,No,Savings,Norm,17:40.0,17:24.0,60.26666667,10000,11500,365,00:00.0,37,3.3833472,6.622821,8a858f2d5853901a015861e6f6315db1,301832622,Savings,3,1,Test,Short,1
2125,Good,UBA,60.23 - 61.13,36 - High,1,15,Low,Permanent,Low,Graduate,No,Savings,Norm,44:54.0,44:13.0,60.68333333,10000,11500,365,00:00.0,37,3.2858723,6.6848185,8a858f2d5853901a01586382639065c7,301758875,Savings,1,1,Test,Short,1
2126,Good,Fidelity Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,58:23.0,59:17.0,119.1,10000,13000,365,00:00.0,31,56.3426381,25.3519975,8a858f2d5853901a01586650578e325f,301759510,Savings,1,3,Training,Norm,1
2127,Good,UBA,Low - 60.17,Low - 28,3,15,Low,Permanent,High,,Yes,Savings,Norm,36:39.0,36:29.0,60.16666667,10000,11500,365,00:00.0,26,7.8068282,7.1556289,8a858f2e5b81c373015b81c373e60000,301873627,Savings,1,3,Test,Short,1
2128,Good,Skye Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,28:13.0,28:06.0,60.11666667,10000,13000,365,00:00.0,38,3.4119367,7.1852533,8a858f2e5b81c373015b856bc8fe7b24,301873541,Savings,1,3,Validation,Norm,1
2129,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,28:46.0,28:30.0,60.26666667,10000,13000,365,00:00.0,29,3.3594054,6.605609,8a858f2e5c699f3a015c6cf27a036477,301927665,Savings,1,3,Test,Norm,1
2130,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,30:17.0,30:00.0,60.28333333,10000,13000,365,00:00.0,36,5.6446639,6.3485193,8a858f2e5c699f3a015c6d9e1364767d,301926004,Savings,1,3,Validation,Norm,1
2131,Bad,GT Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,46:52.0,46:42.0,60.16666667,10000,13000,365,00:00.0,39,3.3255134,6.5009374,8a858f2e5c699f3a015c6e10b65607c9,301930534,Savings,1,3,Test,Norm,1
2132,Good,Access Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,00:51.0,59:43.0,61.13333333,10000,11500,365,00:00.0,29,4.54568,7.489635,8a858f2e5c699f3a015c71ddba334a77,301945852,Savings,1,3,Test,Short,1
2133,Bad,FCMB,60.17 - 60.23,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,15:04.0,14:50.0,60.23333333,10000,11500,365,00:00.0,43,3.3188513,7.1132122,8a858f2e5c699f3a015c77aa22ed7f23,301927500,Savings,1,3,Training,Short,1
2134,Good,Access Bank,61.13 - High,28 - 32,9,15,High,Unknown,High,,Yes,Savings,Norm,44:06.0,42:57.0,61.15,10000,11500,365,00:00.0,31,3.2047683,6.6420783,8a858f2e5cd09481015cd0a05cde084c,301948116,Savings,3,3,Validation,Short,1
2135,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,Yes,Savings,Norm,08:20.0,07:12.0,61.13333333,10000,11500,365,00:00.0,31,7.4888751,8.9649349,8a858f2e5cd09481015cd3ac00ff7cdc,301948679,Savings,1,3,Training,Short,1
2136,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,44:09.0,43:01.0,61.13333333,10000,11500,365,00:00.0,25,3.2787102,6.6670785,8a858f2e5cd09481015cd4e1d27711f2,301950810,Savings,1,3,Test,Short,1
2137,Good,Fidelity Bank,60.23 - 61.13,28 - 32,9,30,High,Unknown,High,,Yes,Savings,Norm,07:10.0,06:02.0,61.13333333,10000,13000,365,00:00.0,31,3.9127963,7.5362633,8a858f2e5cd09481015cd133e1ed3ab9,301960066,Savings,3,3,Training,Norm,1
