,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,
1929,Good,100,5,5,1.019166667,Zenith Bank,40,39.5,Permanent,Savings,0,3,15,5.035,1.007,365,273.75,0,1,30000,34500,30,Validation
1930,Good,60,3,5,1.018611111,Union Bank,29,29.1,Permanent,Savings,0,3,15,5.0275,1.0055,365,365,0,1,10000,11500,15,Test
1931,Good,80,4,5,1.018611111,Skye Bank,40,39.6,Permanent,Savings,5,3,15,5.027222222,1.005444444,365,346.75,1,1,10000,13000,30,Validation
1932,Good,80,4,5,1.019722222,GT Bank,37,37.3,Unknown,Savings,0,3,15,5.028333333,1.005666667,365,328.5,0,1,20000,24500,30,Training
1933,Good,80,4,5,1.008333333,First Bank,39,39,Unknown,Savings,0,3,15,5.019444444,1.003888889,365,346.75,0,1,10000,13000,30,Validation
1934,Good,40,2,5,1.018611111,EcoBank,24,23.9,Unknown,Savings,0,3,15,5.0425,1.0085,365,365,0,1,10000,13000,30,Test
1935,Good,80,4,5,1.004166667,GT Bank,48,48,Unknown,Savings,0,3,15,5.013611111,1.002722222,365,328.5,0,1,20000,24500,30,Training
1936,Good,80,4,5,1.018333333,Diamond Bank,39,39.1,Permanent,Savings,0,3,15,5.026666667,1.005333333,365,328.5,0,1,20000,24500,30,Test
1937,Good,60,3,5,1.005833333,FCMB,29,29.1,Self-Employed,Other,0,3,15,5.015277778,1.003055556,365,346.75,0,1,10000,12250,30,Training
1938,Good,100,5,5,1.005277778,First Bank,38,37.4,Permanent,Savings,0,3,15,5.0125,1.0025,365,328.5,0,1,20000,24500,30,Training
1939,Good,100,5,5,1.003611111,GT Bank,36,35.5,Permanent,Savings,0,3,15,5.010833333,1.002166667,365,328.5,0,1,20000,24500,30,Training
1940,Good,60,3,5,1.02,Stanbic IBTC,24,23.5,Permanent,Other,0,3,15,5.026944444,1.005388889,365,273.75,0,1,30000,34500,30,Validation
1941,Good,80,4,5,1.019722222,GT Bank,32,31.6,Permanent,Savings,5,3,15,5.027777778,1.005555556,365,292,1,1,20000,23000,30,Validation
1942,Good,100,5,5,1.003611111,Diamond Bank,37,37.1,Unknown,Savings,5,3,15,5.010555556,1.002111111,365,310.25,1,1,20000,24500,30,Test
1943,Bad,60,3,5,1.003333333,GT Bank,22,21.7,Permanent,Savings,0,3,15,5.012222222,1.002444444,365,328.5,0,1,20000,24500,30,Training
1944,Good,100,5,5,1.018611111,Diamond Bank,25,24.5,Permanent,Savings,0,3,15,5.028611111,1.005722222,365,328.5,0,1,20000,22250,15,Training
1945,Good,80,4,5,1.018611111,First Bank,31,31.3,Permanent,Savings,0,3,15,5.033611111,1.006722222,365,328.5,0,1,20000,24500,30,Test
1946,Good,60,3,5,1.003055556,Access Bank,34,33.7,Permanent,Savings,0,3,15,5.01,1.002,365,328.5,0,1,20000,22250,15,Validation
1947,Good,60,3,5,1.018611111,GT Bank,38,38,Permanent,Savings,0,3,15,5.029722222,1.005944444,365,328.5,0,1,20000,24500,30,Test
1948,Good,40,2,5,1.018888889,First Bank,38,38.2,Permanent,Savings,0,3,15,5.030833333,1.006166667,365,365,0,1,10000,13000,30,Training
1949,Bad,40,2,5,1.002777778,Unity Bank,31,30.6,Permanent,Savings,5,3,15,5.01,1.002,365,328.5,1,1,20000,24500,30,Validation
1950,Good,60,3,5,1.019166667,GT Bank,32,31.5,Unknown,Savings,0,3,15,5.030555556,1.006111111,365,365,0,1,10000,11500,15,Test
1951,Good,80,4,5,1.002777778,Fidelity Bank,30,29.5,Permanent,Savings,0,3,15,5.010833333,1.002166667,365,365,0,1,10000,13000,30,Validation
1952,Good,80,4,5,1.018888889,GT Bank,36,35.1,Permanent,Other,0,3,15,5.027777778,1.005555556,365,273.75,0,1,30000,34500,30,Test
1953,Good,80,4,5,1.839166667,Access Bank,34,33.8,Permanent,Savings,0,3,15,5.863055556,1.172611111,365,328.5,0,1,20000,24500,30,Test
1954,Good,80,4,5,1.020277778,GT Bank,31,30.8,Permanent,Savings,0,3,15,5.044444444,1.008888889,365,328.5,0,1,20000,22250,15,Validation
1955,Good,80,4,5,1.003611111,Fidelity Bank,27,27.3,Unknown,Savings,0,3,15,5.011388889,1.002277778,365,328.5,0,1,20000,24500,30,Test
1956,Good,60,3,5,1.018888889,Zenith Bank,36,36.1,Unknown,Savings,0,3,15,5.026944444,1.005388889,365,322.4166667,0,1,10000,11500,15,Validation
1957,Good,60,3,5,1.004444444,First Bank,33,33.1,Permanent,Savings,0,3,15,5.014444444,1.002888889,365,346.75,0,1,20000,24500,30,Test
1958,Good,100,5,5,1.019722222,First Bank,25,25.2,Permanent,Savings,0,3,15,5.028611111,1.005722222,365,310.25,0,1,30000,39000,60,Training
1959,Good,80,4,5,1.005555556,GT Bank,40,39.7,Permanent,Savings,0,3,15,5.013888889,1.002777778,365,346.75,0,1,10000,11500,15,Validation
1960,Good,20,1,5,1.018888889,Zenith Bank,36,36.2,Permanent,Savings,0,3,15,5.028333333,1.005666667,365,365,0,1,10000,13000,30,Test
1961,Good,20,1,5,1.005555556,First Bank,37,36.1,Permanent,Other,0,3,15,5.016666667,1.003333333,365,365,0,1,10000,13000,30,Training
1962,Bad,60,3,5,1.018055556,Diamond Bank,23,22.4,Permanent,Savings,0,3,15,5.03,1.006,365,365,0,1,10000,13000,30,Training
1963,Good,40,2,5,1.018611111,First Bank,41,40.6,Unknown,Savings,0,3,15,5.025833333,1.005166667,365,328.5,0,1,20000,24500,30,Training
1964,Good,60,3,5,1.003611111,FCMB,29,28.8,Unknown,Savings,0,3,15,5.011111111,1.002222222,365,328.5,0,1,20000,22250,15,Training
1965,Bad,40,2,5,1.019166667,Union Bank,33,32.5,Permanent,Savings,0,3,15,5.030277778,1.006055556,365,365,0,1,10000,13000,30,Validation
1966,Good,80,4,5,1.003611111,First Bank,32,31.6,ContractRetiredUnemployed,Other,0,3,15,5.011944444,1.002388889,365,269.6936333,0,1,30000,34500,30,Validation
1967,Bad,60,3,5,1.003888889,Zenith Bank,30,30.1,Permanent,Savings,0,3,15,5.013888889,1.002777778,365,346.75,0,1,20000,24500,30,Test
1968,Good,60,3,5,1.011111111,First Bank,54,53.8,Unknown,Savings,0,3,15,5.021944444,1.004388889,365,365,0,1,10000,13000,30,Training
1969,Good,60,3,5,1.019166667,First Bank,38,38.1,Permanent,Savings,0,3,15,5.031388889,1.006277778,365,365,0,1,10000,11500,15,Training
1970,Good,80,4,5,1.968888889,First Bank,32,31.9,Permanent,Savings,0,3,15,5.9925,1.1985,365,328.5,0,1,20000,24500,30,Validation
1971,Good,100,5,5,1.278333333,GT Bank,39,38.8,Unknown,Savings,0,3,15,5.286388889,1.057277778,365,328.5,0,1,20000,22250,15,Training
1972,Good,100,5,5,1.003888889,GT Bank,36,35.7,Permanent,Savings,0,3,15,5.013333333,1.002666667,365,328.5,0,1,20000,24500,30,Validation
1973,Good,100,5,5,1.02,UBA,29,29.1,Permanent,Savings,0,3,15,5.032777778,1.006555556,365,346.75,0,1,20000,24500,30,Training
1974,Good,80,4,5,1.005555556,EcoBank,34,33.7,Permanent,Savings,0,3,15,5.013055556,1.002611111,365,279.8333333,0,1,30000,34500,30,Test
1975,Good,100,5,5,1.002777778,GT Bank,28,28.2,Unknown,Savings,5,3,15,5.010833333,1.002166667,365,328.5,1,1,20000,24500,30,Training
1976,Good,40,2,5,1.018888889,GT Bank,24,23.8,Unknown,Savings,5,3,15,5.0275,1.0055,365,365,1,1,10000,11500,15,Validation
1977,Good,100,5,5,1.0075,FCMB,41,40.5,Unknown,Savings,5,3,15,5.014444444,1.002888889,365,328.5,1,1,20000,24500,30,Training
1978,Good,100,5,5,1.018611111,First Bank,27,26.9,Student,Savings,0,3,15,5.026944444,1.005388889,365,292,0,1,30000,34500,30,Test
1979,Good,80,4,5,1.018611111,GT Bank,27,26.3,Permanent,Savings,0,3,15,5.0275,1.0055,365,328.5,0,1,20000,22250,15,Validation
1980,Good,100,5,5,1.018333333,Stanbic IBTC,28,27.7,Permanent,Savings,0,3,15,5.027777778,1.005555556,365,328.5,0,1,20000,24500,30,Training
1981,Good,80,4,5,1.004444444,GT Bank,34,34.2,Permanent,Savings,0,3,15,5.0125,1.0025,365,328.5,0,1,20000,24500,30,Training
1982,Good,80,4,5,1.004444444,GT Bank,34,34.2,Permanent,Savings,0,3,15,5.0125,1.0025,365,328.5,0,1,20000,24500,30,Test
1983,Bad,60,3,5,1.003055556,GT Bank,33,32.7,Permanent,Savings,0,3,15,5.011666667,1.002333333,365,328.5,0,1,20000,22250,15,Test
1984,Good,60,3,5,1.018333333,Zenith Bank,54,53.7,Permanent,Savings,0,3,15,5.025833333,1.005166667,365,328.5,0,1,10000,12250,30,Training
1985,Good,100,5,5,1.018888889,First Bank,29,29.1,Unknown,Savings,0,3,15,5.026944444,1.005388889,365,328.5,0,1,10000,12250,30,Training
1986,Bad,40,2,5,1.003888889,UBA,32,31.6,Unknown,Savings,0,3,15,5.010555556,1.002111111,365,328.5,0,1,20000,22250,15,Validation
1987,Good,100,5,5,1.003333333,UBA,26,26.3,Permanent,Savings,5,3,15,5.011944444,1.002388889,365,328.5,1,1,20000,24500,30,Test
1988,Good,60,3,5,1.018888889,Stanbic IBTC,31,30.4,Permanent,Savings,0,3,15,5.0275,1.0055,365,365,0,1,10000,13000,30,Test
1989,Good,80,4,5,1.003888889,Access Bank,42,41.4,Permanent,Savings,0,3,15,5.011388889,1.002277778,365,328.5,0,1,20000,24500,30,Training
1990,Good,100,5,5,1.004722222,FCMB,39,38.8,Unknown,Savings,5,3,15,5.011944444,1.002388889,365,328.5,1,1,20000,24500,30,Validation
1991,Good,100,5,5,1.005277778,GT Bank,32,32.2,Permanent,Savings,0,3,15,5.013611111,1.002722222,365,304.1666667,0,1,20000,22250,15,Training
1992,Good,80,4,5,1.004166667,First Bank,54,54,Permanent,Other,0,3,15,5.013333333,1.002666667,365,338.2333333,0,1,10000,13000,30,Validation
1993,Bad,40,2,5,1.003333333,GT Bank,35,34.4,Unknown,Savings,5,3,15,5.011111111,1.002222222,365,328.5,1,1,20000,24500,30,Test
1994,Good,40,2,5,1.004166667,FCMB,38,37.7,Permanent,Savings,0,3,15,5.010833333,1.002166667,365,328.5,0,1,10000,13000,30,Validation
1995,Good,60,3,5,1.009722222,GT Bank,31,30.5,Permanent,Savings,5,3,15,5.017222222,1.003444444,365,340.6666667,1,1,10000,11500,15,Validation
1996,Good,100,5,5,1.004166667,First Bank,42,42.2,Unknown,Savings,0,3,15,5.013888889,1.002777778,365,328.5,0,1,20000,24500,30,Validation
1997,Good,60,3,5,1.019722222,UBA,36,35.9,Permanent,Other,0,3,15,5.03,1.006,365,346.75,0,1,10000,13000,30,Test
1998,Bad,60,3,5,1.018333333,Skye Bank,38,38,Permanent,Savings,0,3,15,5.0275,1.0055,365,365,0,1,10000,13000,30,Test
1999,Good,60,3,5,1.006666667,Access Bank,39,39,Unknown,Savings,0,3,15,5.015555556,1.003111111,365,365,0,1,10000,13000,30,Validation
2000,Good,80,4,5,1.003611111,UBA,26,25.6,Permanent,Savings,0,3,15,5.012222222,1.002444444,365,346.75,0,1,10000,13000,30,Training
2001,Good,100,5,5,1.018055556,Access Bank,42,41.9,Permanent,Savings,0,3,15,5.026944444,1.005388889,365,328.5,0,1,20000,24500,30,Test
2002,Good,60,3,5,1.018611111,GT Bank,37,37.1,Permanent,Savings,0,3,15,5.0275,1.0055,365,346.75,0,1,20000,24500,30,Training
2003,Good,100,5,5,1.003333333,GT Bank,27,26.8,Permanent,Savings,0,3,15,5.011944444,1.002388889,365,328.5,0,1,20000,22250,15,Validation
2004,Good,100,5,5,1.002222222,FCMB,42,41.9,Unknown,Savings,0,3,15,5.009722222,1.001944444,365,328.5,0,1,20000,22250,15,Validation
2005,Good,100,5,5,1.003611111,GT Bank,39,39.2,Unknown,Savings,0,3,15,5.010833333,1.002166667,365,328.5,0,1,20000,24500,30,Training
2006,Good,80,4,5,1.003611111,UBA,37,36.9,Unknown,Savings,0,3,15,5.011666667,1.002333333,365,328.5,0,1,20000,22250,15,Test
2007,Good,80,4,5,1.018888889,Zenith Bank,32,31.9,Permanent,Savings,5,3,15,5.026388889,1.005277778,365,328.5,1,1,20000,24500,30,Training
2008,Good,100,5,5,1.02,GT Bank,30,29.4,Unknown,Savings,0,3,15,5.029444444,1.005888889,365,328.5,0,1,20000,24500,30,Validation
2009,Good,80,4,5,1.019722222,Diamond Bank,28,28,Unknown,Savings,0,3,15,5.03,1.006,365,346.75,0,1,10000,11500,15,Validation
2010,Good,60,3,5,1.018333333,UBA,37,36.8,Unknown,Savings,0,3,15,5.025,1.005,365,328.5,0,1,20000,24500,30,Training
2011,Bad,40,2,5,1.018333333,UBA,25,24.5,Student,Savings,0,3,15,5.027222222,1.005444444,365,346.75,0,1,10000,13000,30,Test
2012,Bad,80,4,5,1.005277778,GT Bank,29,28.6,Permanent,Savings,0,3,15,5.017222222,1.003444444,365,326.0666667,0,1,20000,24500,30,Test
2013,Good,100,5,5,1.019166667,Fidelity Bank,47,47.2,Unknown,Savings,5,3,15,5.027222222,1.005444444,365,328.5,1,1,20000,24500,30,Training
2014,Good,100,5,5,1.102777778,FCMB,32,32.1,Permanent,Savings,0,3,15,5.128055556,1.025611111,365,328.5,0,1,20000,24500,30,Validation
2015,Good,100,5,5,1.427777778,First Bank,33,32.5,Permanent,Savings,0,3,15,5.452777778,1.090555556,365,328.5,0,1,20000,24500,30,Test
2016,Good,60,3,5,1.019444444,Fidelity Bank,34,34.1,Permanent,Savings,0,3,15,5.027777778,1.005555556,365,328.5,0,1,20000,24500,30,Training
2017,Good,60,3,5,1.695555556,Heritage Bank,36,35.7,Permanent,Savings,0,3,15,5.720833333,1.144166667,365,365,0,1,10000,13000,30,Validation
2018,Good,60,3,5,1.978611111,GT Bank,27,27.2,Permanent,Savings,0,3,15,5.987777778,1.197555556,365,340.6666667,0,1,20000,24000,30,Test
2019,Good,80,4,5,1.018611111,Access Bank,25,24.8,Unknown,Savings,0,3,15,5.026944444,1.005388889,365,328.5,0,1,20000,24500,30,Test
2020,Good,80,4,5,1.003055556,Access Bank,29,28.9,Permanent,Savings,5,3,15,5.008888889,1.001777778,365,310.25,1,1,20000,24500,30,Training
2021,Good,80,4,5,1.003888889,UBA,33,32.9,Permanent,Savings,0,3,15,5.011111111,1.002222222,365,328.5,0,1,20000,24500,30,Training
2022,Good,100,5,5,1.248055556,GT Bank,33,32.6,Permanent,Savings,5,3,15,5.273333333,1.054666667,365,328.5,1,1,20000,22250,15,Test
2023,Good,100,5,5,1.02,Access Bank,39,38.7,Unknown,Savings,0,3,15,5.028888889,1.005777778,365,316.3333333,0,1,20000,24500,30,Validation
2024,Good,100,5,5,1.018888889,GT Bank,38,38.1,Permanent,Savings,0,3,15,5.030277778,1.006055556,365,328.5,0,1,20000,24500,30,Training
2025,Good,40,2,5,1.019722222,Stanbic IBTC,27,26.6,Permanent,Savings,5,3,15,5.038333333,1.007666667,365,328.5,1,1,20000,22250,15,Training
2026,Good,100,5,5,1.005,First Bank,39,38.4,Permanent,Savings,0,3,15,5.014722222,1.002944444,365,328.5,0,1,20000,24500,30,Test
2027,Good,80,4,5,1.02,UBA,33,33.2,Permanent,Savings,0,3,15,5.028611111,1.005722222,365,322.4166667,0,1,20000,22250,15,Validation
2028,Good,100,5,5,1.019444444,First Bank,31,31.2,Permanent,Savings,0,3,15,5.030833333,1.006166667,365,328.5,0,1,20000,24500,30,Training
2029,Good,80,4,5,1.019444444,EcoBank,52,51.4,Unknown,Savings,0,3,15,5.028333333,1.005666667,365,328.5,0,1,20000,24500,30,Training
2030,Good,80,4,5,1.004166667,GT Bank,36,36.3,Permanent,Savings,0,3,15,5.012777778,1.002555556,365,328.5,0,1,20000,24500,30,Training
2031,Good,80,4,5,1.018611111,Stanbic IBTC,26,26,Permanent,Savings,0,3,15,5.028611111,1.005722222,365,328.5,0,1,10000,11125,15,Training
2032,Good,60,3,5,1.018333333,Sterling Bank,34,34.2,Permanent,Savings,0,3,15,5.026944444,1.005388889,365,328.5,0,1,20000,24500,30,Training
2033,Good,80,4,5,1.002777778,GT Bank,48,47.3,Permanent,Savings,0,3,15,5.010833333,1.002166667,365,346.75,0,1,10000,13000,30,Training
2034,Good,100,5,5,1.003333333,GT Bank,31,31.2,Permanent,Savings,0,3,15,5.011666667,1.002333333,365,328.5,0,1,20000,24500,30,Training
2035,Good,60,3,5,1.019166667,UBA,22,22.2,Permanent,Savings,0,3,15,5.026111111,1.005222222,365,328.5,0,1,20000,22250,15,Test
2036,Good,100,5,5,1.010833333,UBA,35,35.3,Permanent,Savings,0,3,15,5.020555556,1.004111111,365,328.5,0,1,20000,24500,30,Test
2037,Bad,40,2,5,1.003333333,GT Bank,25,24.1,Permanent,Other,0,3,15,5.013333333,1.002666667,365,344.3166667,0,1,20000,24500,30,Validation
2038,Good,80,4,5,1.003888889,UBA,24,23.5,Student,Other,0,3,15,5.012777778,1.002555556,365,310.25,0,1,20000,22250,15,Validation
2039,Good,80,4,5,1.004166667,Diamond Bank,36,35.7,Self-Employed,Other,0,3,15,5.015277778,1.003055556,365,310.25,0,1,20000,24500,30,Validation
2040,Good,100,5,5,1.018888889,Sterling Bank,33,32.8,Permanent,Savings,0,3,15,5.0275,1.0055,365,346.75,0,1,15000,18375,30,Test
2041,Good,60,3,5,1.003333333,GT Bank,38,37.9,Permanent,Savings,0,3,15,5.010833333,1.002166667,365,328.5,0,1,20000,24500,30,Training
2042,Good,20,1,5,1.003333333,Stanbic IBTC,30,30.1,Permanent,Other,0,3,15,5.014166667,1.002833333,365,365,0,1,10000,13000,30,Test
2043,Good,60,3,5,1.003333333,GT Bank,31,30.9,Student,Other,0,3,15,5.013055556,1.002611111,365,365,0,1,10000,13000,30,Validation
2044,Bad,40,2,5,1.003333333,First Bank,22,21.8,Permanent,Savings,0,3,15,5.011111111,1.002222222,365,346.75,0,1,20000,24500,30,Validation
2045,Good,80,4,5,1.011944444,UBA,34,34.2,Permanent,Savings,0,3,15,5.024166667,1.004833333,365,365,0,1,10000,13000,30,Validation
2046,Bad,20,1,5,1.018611111,GT Bank,24,23.6,Permanent,Savings,0,3,15,5.026388889,1.005277778,365,365,0,1,10000,13000,30,Validation
2047,Good,80,4,5,1.018333333,GT Bank,30,30.2,Self-Employed,Other,0,3,15,5.031388889,1.006277778,365,310.25,0,1,20000,22250,15,Validation
2048,Good,40,2,5,1.018888889,UBA,37,36.4,Permanent,Savings,0,3,15,5.0275,1.0055,365,328.5,0,1,20000,24500,30,Validation
2049,Good,100,5,5,1.003611111,GT Bank,30,30.1,Self-Employed,Other,0,3,15,5.011388889,1.002277778,365,310.25,0,1,20000,24500,30,Test
2050,Good,80,4,5,1.018888889,Diamond Bank,27,26.5,Permanent,Other,0,3,15,5.027777778,1.005555556,365,310.25,0,1,20000,24500,30,Validation
2051,Good,60,3,5,3.219722222,GT Bank,37,36.6,Self-Employed,Other,0,3,15,7.245,1.449,365,365,0,1,10000,11500,15,Training
2052,Good,40,2,5,29.8775,GT Bank,45,44.8,Permanent,Other,0,3,15,33.92083333,6.784166667,365,365,0,1,10000,13000,30,Test
2053,Bad,40,2,5,1.004166667,UBA,30,29.6,Unknown,Savings,0,3,15,5.013611111,1.002722222,365,328.5,0,1,20000,24500,30,Training
2054,Good,20,1,5,1.018611111,Zenith Bank,25,24.5,Permanent,Other,0,3,15,5.028611111,1.005722222,365,365,0,1,10000,11500,15,Training
2055,Good,80,4,5,1.004444444,GT Bank,28,27.9,Permanent,Savings,0,3,15,5.012222222,1.002444444,365,365,0,1,10000,11500,15,Test
2056,Good,60,3,5,1.019444444,UBA,40,39.7,Permanent,Savings,0,3,15,5.0325,1.0065,365,328.5,0,1,20000,24500,30,Training
2057,Good,80,4,5,1.002222222,UBA,40,39.5,Permanent,Savings,0,3,15,5.009166667,1.001833333,365,328.5,0,1,20000,22250,15,Training
2058,Good,80,4,5,8.610277778,Diamond Bank,29,28.2,Permanent,Other,0,2.75,11,11.63972222,2.909930556,365,342.1875,0,1,15000,16687.5,15,Test
2059,Good,80,4,5,1.018611111,GT Bank,38,37.5,Permanent,Savings,0,3,15,5.026666667,1.005333333,365,328.5,0,1,20000,24500,30,Training
2060,Good,80,4,5,1.02,Access Bank,52,52.1,Permanent,Other,0,3,15,5.027777778,1.005555556,365,328.5,0,1,20000,24500,30,Test
2061,Bad,0,0,5,1.011388889,GT Bank,41,41,Unknown,Savings,0,3,15,5.018888889,1.003777778,365,365,0,0,10000,11500,15,Test
2062,Good,80,4,5,1.004166667,GT Bank,29,28.6,Permanent,Savings,0,3,15,5.011666667,1.002333333,365,328.5,0,1,20000,24500,30,Test
2063,Good,100,5,5,1.02,GT Bank,31,31.3,Permanent,Savings,0,3,15,5.028888889,1.005777778,365,304.1666667,0,1,20000,24500,30,Validation
2064,Good,80,4,5,1.018611111,UBA,29,28.9,Permanent,Savings,0,3,15,5.026944444,1.005388889,365,328.5,0,1,20000,24500,30,Validation
2065,Good,20,1,5,1.019166667,GT Bank,29,28.6,Permanent,Savings,0,3,15,5.027222222,1.005444444,365,328.5,0,1,20000,22250,15,Test
2066,Good,80,4,5,1.019444444,Zenith Bank,38,37.8,Permanent,Savings,0,3,15,5.028611111,1.005722222,365,328.5,0,1,20000,24500,30,Validation
2067,Good,80,4,5,1.02,GT Bank,38,37.4,Permanent,Savings,0,3,15,5.03,1.006,365,365,0,1,10000,13000,30,Test
2068,Good,60,3,5,1.018333333,First Bank,25,24.6,Permanent,Savings,0,3,15,5.026388889,1.005277778,365,365,0,1,10000,11500,15,Validation
2069,Good,40,2,5,1.004166667,Fidelity Bank,37,37.1,Permanent,Savings,0,3,15,5.011944444,1.002388889,365,328.5,0,1,20000,24500,30,Validation
2070,Bad,60,3,5,1.02,GT Bank,36,35.6,Permanent,Savings,0,3,15,5.03,1.006,365,328.5,0,1,20000,24500,30,Test
2071,Good,40,2,5,1.003611111,First Bank,35,34.4,Unknown,Savings,0,3,15,5.012222222,1.002444444,365,328.5,0,1,20000,24500,30,Validation
2072,Bad,80,4,5,1.003611111,Sterling Bank,43,43.3,Unknown,Savings,5,3,15,5.010555556,1.002111111,365,328.5,1,1,15000,16687.5,15,Validation
2073,Good,100,5,5,1.003333333,Skye Bank,35,35,Permanent,Savings,0,3,15,5.010277778,1.002055556,365,328.5,0,1,20000,22250,15,Training
2074,Good,60,3,5,1.005,UBA,24,23.6,Permanent,Other,0,3,15,5.014444444,1.002888889,365,365,0,1,10000,13000,30,Test
2075,Good,80,4,5,1.020277778,Zenith Bank,30,29.2,Self-Employed,Other,0,3,15,5.029166667,1.005833333,365,328.5,0,1,10000,12250,30,Validation
2076,Good,100,5,5,1.018888889,GT Bank,31,30.7,Unknown,Savings,5,3,15,5.027777778,1.005555556,365,239.2769667,1,1,30000,33999.9,30,Validation
2077,Good,60,3,5,1.02,Zenith Bank,28,28.1,Permanent,Savings,0,3,15,5.028888889,1.005777778,365,328.5,0,1,20000,24500,30,Training
2078,Good,80,4,5,1.019444444,GT Bank,30,29.6,Permanent,Savings,0,3,15,5.03,1.006,365,328.5,0,1,20000,24500,30,Validation
2079,Bad,80,4,5,1.020555556,GT Bank,32,31.4,Unknown,Savings,0,3,15,5.029722222,1.005944444,365,328.5,0,1,20000,22250,15,Validation
2080,Good,100,5,5,1.019722222,First Bank,41,40.5,Permanent,Savings,5,3,15,5.0275,1.0055,365,328.5,1,1,20000,24500,30,Validation
2081,Good,60,3,5,1.019444444,First Bank,30,29.4,Unknown,Savings,0,3,15,5.028055556,1.005611111,365,346.75,0,1,20000,24500,30,Training
2082,Good,100,5,5,1.018888889,Zenith Bank,32,32,Permanent,Savings,0,3,15,5.028888889,1.005777778,365,310.25,0,1,20000,24500,30,Validation
2083,Good,80,4,5,1.003055556,GT Bank,36,35.5,Permanent,Other,0,3,15,5.01,1.002,365,365,0,1,10000,13000,30,Validation
2084,Good,80,4,5,1.005277778,GT Bank,34,33.3,Permanent,Other,0,3,15,5.018888889,1.003777778,365,365,0,1,10000,11500,15,Training
2085,Good,100,5,5,1.005277778,GT Bank,31,31,Self-Employed,Savings,0,3,15,5.014166667,1.002833333,365,310.25,0,1,20000,24500,30,Training
2086,Good,100,5,5,1.019444444,Zenith Bank,23,22.9,Permanent,Savings,0,3,15,5.027777778,1.005555556,365,328.5,0,1,20000,24500,30,Validation
2087,Good,100,5,5,2.656111111,GT Bank,38,38.2,Permanent,Savings,5,3,15,6.664444444,1.332888889,365,328.5,1,1,20000,24500,30,Validation
2088,Good,100,5,5,1.018333333,GT Bank,32,31.4,Unknown,Savings,0,3,15,5.025555556,1.005111111,365,328.5,0,1,20000,24500,30,Test
2089,Good,40,2,5,1.005,Access Bank,24,23.5,Student,Other,0,3,15,5.014444444,1.002888889,365,346.75,0,1,20000,24500,30,Test
2090,Good,100,5,5,1.003888889,GT Bank,32,32.2,Permanent,Savings,0,3,15,5.01,1.002,365,328.5,0,1,20000,24500,30,Training
2091,Good,100,5,5,1.006388889,GT Bank,36,36.1,Permanent,Other,0,3,15,5.014444444,1.002888889,365,346.75,0,1,20000,24500,30,Training
2092,Good,40,2,5,1.004444444,GT Bank,28,27.3,Permanent,Savings,0,3,15,5.013611111,1.002722222,365,365,0,1,10000,13000,30,Validation
2093,Good,60,3,5,1.003333333,Zenith Bank,24,24.1,Permanent,Savings,0,3,15,5.010555556,1.002111111,365,346.75,0,1,10000,11500,15,Training
2094,Good,100,5,5,1.018611111,UBA,28,28.1,Permanent,Savings,0,3,15,5.043888889,1.008777778,365,328.5,0,1,20000,22250,15,Training
2095,Good,40,2,5,1.006388889,GT Bank,34,34.3,Permanent,Savings,0,3,15,5.016944444,1.003388889,365,328.5,0,1,20000,24500,30,Training
